C�digo  departamento;C�digo municipio;C�digo centro poblado;Nombre departamento;Nombre municipio;Nombre centro poblado;Tipo centro poblado
76;76001;76001062;VALLE DEL CAUCA;CALI;VILLA DEL ROSARIO;CP
76;76020;76020000;VALLE DEL CAUCA;ALCAL�;ALCAL�;CM
76;76020;76020006;VALLE DEL CAUCA;ALCAL�;LA FLORESTA;CP
76;76020;76020007;VALLE DEL CAUCA;ALCAL�;LA POLONIA;CP
76;76036;76036000;VALLE DEL CAUCA;ANDALUC�A;ANDALUC�A;CM
76;76036;76036002;VALLE DEL CAUCA;ANDALUC�A;CAMPOALEGRE;CP
76;76036;76036003;VALLE DEL CAUCA;ANDALUC�A;EL SALTO;CP
76;76036;76036006;VALLE DEL CAUCA;ANDALUC�A;TAMBORAL;CP
76;76036;76036007;VALLE DEL CAUCA;ANDALUC�A;ZANJ�N DE PIEDRA;CP
76;76036;76036009;VALLE DEL CAUCA;ANDALUC�A;MONTE HERMOSO;CP
76;76036;76036010;VALLE DEL CAUCA;ANDALUC�A;MADRE VIEJA;CP
76;76036;76036011;VALLE DEL CAUCA;ANDALUC�A;LA PAZ;CP
76;76041;76041000;VALLE DEL CAUCA;ANSERMANUEVO;ANSERMANUEVO;CM
76;76041;76041001;VALLE DEL CAUCA;ANSERMANUEVO;ANACARO;CP
76;76041;76041003;VALLE DEL CAUCA;ANSERMANUEVO;EL BILLAR;CP
76;76041;76041006;VALLE DEL CAUCA;ANSERMANUEVO;EL VERGEL;CP
76;76041;76041013;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;CP
76;76041;76041021;VALLE DEL CAUCA;ANSERMANUEVO;SALAZAR;CP
76;76054;76054000;VALLE DEL CAUCA;ARGELIA;ARGELIA;CM
76;76054;76054004;VALLE DEL CAUCA;ARGELIA;EL RAIZAL;CP
76;76054;76054005;VALLE DEL CAUCA;ARGELIA;LA AURORA;CP
76;76100;76100000;VALLE DEL CAUCA;BOL�VAR;BOL�VAR;CM
76;76100;76100001;VALLE DEL CAUCA;BOL�VAR;BETANIA;CP
76;76100;76100002;VALLE DEL CAUCA;BOL�VAR;CERRO AZUL;CP
76;76100;76100006;VALLE DEL CAUCA;BOL�VAR;LA HERRADURA;CP
76;76100;76100007;VALLE DEL CAUCA;BOL�VAR;LA TULIA;CP
76;76100;76100008;VALLE DEL CAUCA;BOL�VAR;NARANJAL;CP
76;76100;76100009;VALLE DEL CAUCA;BOL�VAR;PRIMAVERA;CP
76;76100;76100010;VALLE DEL CAUCA;BOL�VAR;RICAURTE;CP
76;76100;76100012;VALLE DEL CAUCA;BOL�VAR;AGUAS LINDAS;CP
76;76100;76100014;VALLE DEL CAUCA;BOL�VAR;SAN FERNANDO;CP
76;76109;76109000;VALLE DEL CAUCA;BUENAVENTURA;BUENAVENTURA, DISTRITO ESPECIAL, INDUSTRIAL, PORTUARIO, BIODIVERSO Y ECOTUR�STICO;CM
76;76109;76109001;VALLE DEL CAUCA;BUENAVENTURA;AGUACLARA;CP
76;76109;76109002;VALLE DEL CAUCA;BUENAVENTURA;BARCO;CP
76;76109;76109003;VALLE DEL CAUCA;BUENAVENTURA;LA BOCANA;CP
76;76109;76109006;VALLE DEL CAUCA;BUENAVENTURA;BAJO CALIMA;CP
76;76109;76109008;VALLE DEL CAUCA;BUENAVENTURA;CISNEROS;CP
76;76109;76109009;VALLE DEL CAUCA;BUENAVENTURA;C�RDOBA;CP
76;76109;76109012;VALLE DEL CAUCA;BUENAVENTURA;PITAL;CP
76;76109;76109017;VALLE DEL CAUCA;BUENAVENTURA;TRIANA;CP
76;76109;76109018;VALLE DEL CAUCA;BUENAVENTURA;CONCEPCI�N;CP
76;76109;76109019;VALLE DEL CAUCA;BUENAVENTURA;LA PLATA;CP
76;76109;76109021;VALLE DEL CAUCA;BUENAVENTURA;LADRILLEROS;CP
76;76109;76109022;VALLE DEL CAUCA;BUENAVENTURA;LLANO BAJO;CP
76;76109;76109024;VALLE DEL CAUCA;BUENAVENTURA;BOCAS DE MAYORQUIN;CP
76;76109;76109028;VALLE DEL CAUCA;BUENAVENTURA;PUERTO MERIZALDE;CP
76;76109;76109030;VALLE DEL CAUCA;BUENAVENTURA;PUNTA SOLDADO;CP
76;76109;76109031;VALLE DEL CAUCA;BUENAVENTURA;SAN ANTONIO (YURUMANGU�);CP
76;76109;76109032;VALLE DEL CAUCA;BUENAVENTURA;SAN FRANCISCO DE NAYA;CP
76;76109;76109033;VALLE DEL CAUCA;BUENAVENTURA;SAN FRANCISCO JAVIER;CP
76;76109;76109034;VALLE DEL CAUCA;BUENAVENTURA;SAN ISIDRO;CP
76;76109;76109036;VALLE DEL CAUCA;BUENAVENTURA;SAN LORENZO;CP
76;76109;76109037;VALLE DEL CAUCA;BUENAVENTURA;SAN PEDRO;CP
76;76109;76109038;VALLE DEL CAUCA;BUENAVENTURA;SILVA;CP
76;76109;76109039;VALLE DEL CAUCA;BUENAVENTURA;TAPARAL;CP
76;76109;76109040;VALLE DEL CAUCA;BUENAVENTURA;VENERAL;CP
76;76109;76109041;VALLE DEL CAUCA;BUENAVENTURA;SAN JOS�;CP
76;76109;76109042;VALLE DEL CAUCA;BUENAVENTURA;SABALETAS;CP
76;76109;76109043;VALLE DEL CAUCA;BUENAVENTURA;ZACAR�AS;CP
76;76109;76109044;VALLE DEL CAUCA;BUENAVENTURA;CABECERA R�O SAN JUAN;CP
76;76109;76109045;VALLE DEL CAUCA;BUENAVENTURA;LA BARRA;CP
76;76109;76109046;VALLE DEL CAUCA;BUENAVENTURA;JUANCHACO;CP
76;76109;76109047;VALLE DEL CAUCA;BUENAVENTURA;PIANGUITA;CP
76;76109;76109053;VALLE DEL CAUCA;BUENAVENTURA;CHAMUSCADO;CP
76;76109;76109058;VALLE DEL CAUCA;BUENAVENTURA;EL BARRANCO;CP
76;76109;76109061;VALLE DEL CAUCA;BUENAVENTURA;GUAIMIA;CP
76;76109;76109062;VALLE DEL CAUCA;BUENAVENTURA;JUNTAS;CP
76;76109;76109064;VALLE DEL CAUCA;BUENAVENTURA;BARTOLA;CP
76;76109;76109065;VALLE DEL CAUCA;BUENAVENTURA;LA BREA;CP
76;76109;76109066;VALLE DEL CAUCA;BUENAVENTURA;LA DELFINA;CP
76;76109;76109069;VALLE DEL CAUCA;BUENAVENTURA;PAPAYAL;CP
76;76109;76109071;VALLE DEL CAUCA;BUENAVENTURA;SAN CIPRIANO;CP
76;76109;76109074;VALLE DEL CAUCA;BUENAVENTURA;SAN JOS� DE NAYA;CP
76;76109;76109076;VALLE DEL CAUCA;BUENAVENTURA;SAN MARCOS;CP
76;76109;76109077;VALLE DEL CAUCA;BUENAVENTURA;SANTA CRUZ;CP
76;76109;76109078;VALLE DEL CAUCA;BUENAVENTURA;ZARAGOZA;CP
76;76109;76109079;VALLE DEL CAUCA;BUENAVENTURA;AGUAMANSA;CP
76;76109;76109080;VALLE DEL CAUCA;BUENAVENTURA;CASCAJITA;CP
76;76109;76109081;VALLE DEL CAUCA;BUENAVENTURA;PUNTA BONITA;CP
76;76109;76109082;VALLE DEL CAUCA;BUENAVENTURA;HORIZONTE;CP
76;76109;76109083;VALLE DEL CAUCA;BUENAVENTURA;BENDICIONES;CP
76;76109;76109084;VALLE DEL CAUCA;BUENAVENTURA;EL CACAO;CP
76;76109;76109085;VALLE DEL CAUCA;BUENAVENTURA;CALLE LARGA - AEROPUERTO;CP
76;76109;76109086;VALLE DEL CAUCA;BUENAVENTURA;CAMINO VIEJO - KM 40;CP
76;76109;76109087;VALLE DEL CAUCA;BUENAVENTURA;CAMPO HERMOSO;CP
76;76109;76109088;VALLE DEL CAUCA;BUENAVENTURA;EL CRUCERO;CP
76;76109;76109089;VALLE DEL CAUCA;BUENAVENTURA;EL ENCANTO;CP
76;76109;76109090;VALLE DEL CAUCA;BUENAVENTURA;EL LLANO;CP
76;76109;76109091;VALLE DEL CAUCA;BUENAVENTURA;EL SALTO;CP
76;76109;76109092;VALLE DEL CAUCA;BUENAVENTURA;GUADUALITO;CP
76;76109;76109093;VALLE DEL CAUCA;BUENAVENTURA;JOAQUINCITO RESGUARDO INDIGENA;CP
76;76109;76109095;VALLE DEL CAUCA;BUENAVENTURA;LA BALASTRERA;CP
76;76109;76109096;VALLE DEL CAUCA;BUENAVENTURA;LA COMBA;CP
76;76109;76109097;VALLE DEL CAUCA;BUENAVENTURA;LA CONTRA;CP
76;76109;76109098;VALLE DEL CAUCA;BUENAVENTURA;LA FRAGUA;CP
76;76109;76109099;VALLE DEL CAUCA;BUENAVENTURA;PRIMAVERA;CP
76;76109;76109100;VALLE DEL CAUCA;BUENAVENTURA;LA VUELTA;CP
76;76109;76109102;VALLE DEL CAUCA;BUENAVENTURA;LIMONES;CP
76;76109;76109104;VALLE DEL CAUCA;BUENAVENTURA;PAPAYAL 2;CP
76;76109;76109106;VALLE DEL CAUCA;BUENAVENTURA;SAGRADA FAMILIA;CP
76;76109;76109107;VALLE DEL CAUCA;BUENAVENTURA;SAN ANTONIO;CP
76;76109;76109108;VALLE DEL CAUCA;BUENAVENTURA;SAN ANTO�ITO (YURUMANGUI);CP
76;76109;76109109;VALLE DEL CAUCA;BUENAVENTURA;SAN ISIDRO (CAJAMBRE);CP
76;76109;76109110;VALLE DEL CAUCA;BUENAVENTURA;SANTA MAR�A;CP
76;76109;76109111;VALLE DEL CAUCA;BUENAVENTURA;SECADERO;CP
76;76109;76109112;VALLE DEL CAUCA;BUENAVENTURA;UMANE;CP
76;76109;76109113;VALLE DEL CAUCA;BUENAVENTURA;VILLA ESTELA;CP
76;76109;76109115;VALLE DEL CAUCA;BUENAVENTURA;ALTO ZARAGOZA;CP
76;76109;76109116;VALLE DEL CAUCA;BUENAVENTURA;BARRIO BUENOS AIRES;CP
76;76109;76109117;VALLE DEL CAUCA;BUENAVENTURA;BETANIA;CP
76;76109;76109118;VALLE DEL CAUCA;BUENAVENTURA;BRISAS;CP
76;76109;76109119;VALLE DEL CAUCA;BUENAVENTURA;EL CREDO;CP
76;76109;76109120;VALLE DEL CAUCA;BUENAVENTURA;EL EDEN;CP
76;76109;76109121;VALLE DEL CAUCA;BUENAVENTURA;EL PALITO;CP
76;76109;76109122;VALLE DEL CAUCA;BUENAVENTURA;JUAQUINCITO;CP
76;76109;76109123;VALLE DEL CAUCA;BUENAVENTURA;LA BOCANA (VISTA HERMOSA);CP
76;76109;76109124;VALLE DEL CAUCA;BUENAVENTURA;LA CAUCANA;CP
76;76109;76109125;VALLE DEL CAUCA;BUENAVENTURA;LA LAGUNA;CP
76;76109;76109126;VALLE DEL CAUCA;BUENAVENTURA;PLAYA LARGA;CP
76;76109;76109127;VALLE DEL CAUCA;BUENAVENTURA;SAN ANTONIO 1;CP
76;76109;76109128;VALLE DEL CAUCA;BUENAVENTURA;SAN ANTONIO 2;CP
76;76109;76109129;VALLE DEL CAUCA;BUENAVENTURA;ZARAGOZA ALTO 1;CP
76;76109;76109130;VALLE DEL CAUCA;BUENAVENTURA;ZARAGOZA PUENTE SAN MARTIN 1;CP
76;76109;76109131;VALLE DEL CAUCA;BUENAVENTURA;ZARAGOZA PUENTE SAN MARTIN 2;CP
76;76111;76111000;VALLE DEL CAUCA;GUADALAJARA DE BUGA;GUADALAJARA DE BUGA;CM
76;76111;76111001;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA CAMPI�A;CP
76;76111;76111002;VALLE DEL CAUCA;GUADALAJARA DE BUGA;EL PLACER;CP
76;76111;76111005;VALLE DEL CAUCA;GUADALAJARA DE BUGA;EL VINCULO;CP
76;76111;76111006;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA HABANA;CP
76;76111;76111007;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA MAR�A;CP
76;76111;76111012;VALLE DEL CAUCA;GUADALAJARA DE BUGA;QUEBRADASECA;CP
76;76111;76111014;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ZANJ�N HONDO;CP
76;76111;76111016;VALLE DEL CAUCA;GUADALAJARA DE BUGA;EL PORVENIR;CP
76;76111;76111018;VALLE DEL CAUCA;GUADALAJARA DE BUGA;PUEBLO NUEVO;CP
76;76111;76111020;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA MAGDALENA;CP
76;76111;76111021;VALLE DEL CAUCA;GUADALAJARA DE BUGA;EL MANANTIAL;CP
76;76111;76111022;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ALASKA;CP
76;76111;76111024;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA PALOMERA;CP
76;76111;76111025;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA UNIDAD;CP
76;76111;76111026;VALLE DEL CAUCA;GUADALAJARA DE BUGA;PUERTO BERTIN;CP
76;76111;76111027;VALLE DEL CAUCA;GUADALAJARA DE BUGA;SAN ANTONIO;CP
76;76111;76111029;VALLE DEL CAUCA;GUADALAJARA DE BUGA;GUADUALEJO;CP
76;76111;76111030;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA GRANJITA;CP
76;76113;76113000;VALLE DEL CAUCA;BUGALAGRANDE;BUGALAGRANDE;CM
76;76113;76113001;VALLE DEL CAUCA;BUGALAGRANDE;CEIL�N;CP
76;76113;76113004;VALLE DEL CAUCA;BUGALAGRANDE;EL OVERO (SECTOR POBLADO);CP
76;76113;76113008;VALLE DEL CAUCA;BUGALAGRANDE;GALICIA;CP
76;76113;76113010;VALLE DEL CAUCA;BUGALAGRANDE;MESTIZAL;CP
76;76113;76113011;VALLE DEL CAUCA;BUGALAGRANDE;PAILA ARRIBA;CP
76;76113;76113013;VALLE DEL CAUCA;BUGALAGRANDE;UR�BE UR�BE;CP
76;76113;76113016;VALLE DEL CAUCA;BUGALAGRANDE;EL OVERO (SECTOR LA MAR�A);CP
76;76122;76122000;VALLE DEL CAUCA;CAICEDONIA;CAICEDONIA;CM
76;76122;76122006;VALLE DEL CAUCA;CAICEDONIA;SAMARIA;CP
76;76122;76122009;VALLE DEL CAUCA;CAICEDONIA;BARRAG�N;CP
76;76122;76122010;VALLE DEL CAUCA;CAICEDONIA;LAS DELICIAS;CP
76;76122;76122011;VALLE DEL CAUCA;CAICEDONIA;VILLA AURES;CP
76;76126;76126000;VALLE DEL CAUCA;CALIMA;DARI�N;CM
76;76126;76126003;VALLE DEL CAUCA;CALIMA;JIGUALES;CP
76;76126;76126007;VALLE DEL CAUCA;CALIMA;LA GAVIOTA;CP
76;76126;76126013;VALLE DEL CAUCA;CALIMA;PUENTE TIERRA;CP
76;76126;76126018;VALLE DEL CAUCA;CALIMA;LA PLAYA;CP
76;76130;76130000;VALLE DEL CAUCA;CANDELARIA;CANDELARIA;CM
76;76130;76130001;VALLE DEL CAUCA;CANDELARIA;BUCHITOLO;CP
76;76130;76130002;VALLE DEL CAUCA;CANDELARIA;EL ARENAL;CP
76;76130;76130003;VALLE DEL CAUCA;CANDELARIA;EL CABUYAL;CP
76;76130;76130004;VALLE DEL CAUCA;CANDELARIA;EL CARMELO;CP
76;76130;76130005;VALLE DEL CAUCA;CANDELARIA;EL LAURO;CP
76;76130;76130006;VALLE DEL CAUCA;CANDELARIA;EL TIPLE;CP
76;76130;76130007;VALLE DEL CAUCA;CANDELARIA;JUANCHITO;CP
76;76130;76130008;VALLE DEL CAUCA;CANDELARIA;VILLA GORGONA;CP
76;76130;76130009;VALLE DEL CAUCA;CANDELARIA;LA REGINA;CP
76;76130;76130011;VALLE DEL CAUCA;CANDELARIA;MADRE VIEJA;CP
76;76130;76130012;VALLE DEL CAUCA;CANDELARIA;SAN JOAQU�N;CP
76;76130;76130014;VALLE DEL CAUCA;CANDELARIA;EL OTO�O;CP
76;76130;76130015;VALLE DEL CAUCA;CANDELARIA;EL GUAL�;CP
76;76130;76130016;VALLE DEL CAUCA;CANDELARIA;EL POBLADO CAMPESTRE;CP
76;76130;76130017;VALLE DEL CAUCA;CANDELARIA;BRISAS DEL FRAILE;CP
76;76130;76130018;VALLE DEL CAUCA;CANDELARIA;CANTALOMOTA;CP
76;76130;76130019;VALLE DEL CAUCA;CANDELARIA;CAUCASECO;CP
76;76130;76130020;VALLE DEL CAUCA;CANDELARIA;DOMINGO LARGO;CP
76;76130;76130021;VALLE DEL CAUCA;CANDELARIA;LA ALBANIA;CP
76;76130;76130022;VALLE DEL CAUCA;CANDELARIA;LA GLORIA;CP
76;76130;76130023;VALLE DEL CAUCA;CANDELARIA;TRES TUSAS;CP
76;76130;76130027;VALLE DEL CAUCA;CANDELARIA;EL SILENCIO;CP
76;76130;76130038;VALLE DEL CAUCA;CANDELARIA;PATIO BONITO;CP
76;76130;76130039;VALLE DEL CAUCA;CANDELARIA;SAN ANDRESITO;CP
76;76147;76147000;VALLE DEL CAUCA;CARTAGO;CARTAGO;CM
76;76147;76147005;VALLE DEL CAUCA;CARTAGO;MOD�N;CP
76;76147;76147006;VALLE DEL CAUCA;CARTAGO;PIEDRA DE MOLER;CP
76;76147;76147012;VALLE DEL CAUCA;CARTAGO;GUANABANO;CP
76;76147;76147013;VALLE DEL CAUCA;CARTAGO;GUAYABITO;CP
76;76147;76147014;VALLE DEL CAUCA;CARTAGO;ZANJ�N CAUCA;CP
76;76233;76233000;VALLE DEL CAUCA;DAGUA;DAGUA;CM
76;76233;76233001;VALLE DEL CAUCA;DAGUA;ATUNCELA;CP
76;76233;76233002;VALLE DEL CAUCA;DAGUA;BORRERO AYERBE;CP
76;76233;76233004;VALLE DEL CAUCA;DAGUA;CISNEROS;CP
76;76233;76233005;VALLE DEL CAUCA;DAGUA;EL CARMEN;CP
76;76233;76233007;VALLE DEL CAUCA;DAGUA;EL LIMONAR;CP
76;76233;76233008;VALLE DEL CAUCA;DAGUA;EL NARANJO;CP
76;76233;76233009;VALLE DEL CAUCA;DAGUA;EL PALMAR;CP
76;76233;76233010;VALLE DEL CAUCA;DAGUA;EL PI�AL;CP
76;76233;76233011;VALLE DEL CAUCA;DAGUA;EL QUEREMAL;CP
76;76233;76233012;VALLE DEL CAUCA;DAGUA;EL SALADO;CP
76;76233;76233017;VALLE DEL CAUCA;DAGUA;LOBO GUERRERO;CP
76;76233;76233019;VALLE DEL CAUCA;DAGUA;SAN BERNARDO;CP
76;76233;76233020;VALLE DEL CAUCA;DAGUA;SAN VICENTE;CP
76;76233;76233021;VALLE DEL CAUCA;DAGUA;SANTA MAR�A;CP
76;76233;76233023;VALLE DEL CAUCA;DAGUA;TOCOT�;CP
76;76233;76233025;VALLE DEL CAUCA;DAGUA;ZABALETAS;CP
76;76233;76233027;VALLE DEL CAUCA;DAGUA;JUNTAS;CP
76;76233;76233033;VALLE DEL CAUCA;DAGUA;PUEBLO NUEVO;CP
76;76233;76233035;VALLE DEL CAUCA;DAGUA;EL CHILCAL;CP
76;76233;76233036;VALLE DEL CAUCA;DAGUA;KIL�METRO 26;CP
76;76233;76233039;VALLE DEL CAUCA;DAGUA;LA VIRGEN;CP
76;76233;76233041;VALLE DEL CAUCA;DAGUA;LAS CAMELIAS;CP
76;76233;76233044;VALLE DEL CAUCA;DAGUA;VERGEL;CP
76;76233;76233045;VALLE DEL CAUCA;DAGUA;EL GALP�N;CP
76;76233;76233046;VALLE DEL CAUCA;DAGUA;EL RODEO;CP
76;76233;76233047;VALLE DEL CAUCA;DAGUA;KATANGA;CP
76;76233;76233048;VALLE DEL CAUCA;DAGUA;EL CEDRO;CP
76;76243;76243000;VALLE DEL CAUCA;EL �GUILA;EL �GUILA;CM
76;76243;76243002;VALLE DEL CAUCA;EL �GUILA;LA ESPARTA;CP
76;76243;76243005;VALLE DEL CAUCA;EL �GUILA;LA MAR�A - QUEBRADAGRANDE;CP
76;76243;76243006;VALLE DEL CAUCA;EL �GUILA;SAN JOS�;CP
76;76243;76243008;VALLE DEL CAUCA;EL �GUILA;CA�AVERAL - VILLANUEVA;CP
76;76243;76243030;VALLE DEL CAUCA;EL �GUILA;LA QUIEBRA DE SAN PABLO;CP
76;76243;76243031;VALLE DEL CAUCA;EL �GUILA;EL GUAYABO;CP
76;76246;76246000;VALLE DEL CAUCA;EL CAIRO;EL CAIRO;CM
76;76246;76246001;VALLE DEL CAUCA;EL CAIRO;ALB�N;CP
76;76248;76248000;VALLE DEL CAUCA;EL CERRITO;EL CERRITO;CM
76;76248;76248003;VALLE DEL CAUCA;EL CERRITO;EL CASTILLO;CP
76;76248;76248005;VALLE DEL CAUCA;EL CERRITO;EL PLACER;CP
76;76248;76248006;VALLE DEL CAUCA;EL CERRITO;EL POMO;CP
76;76248;76248008;VALLE DEL CAUCA;EL CERRITO;SAN ANTONIO;CP
76;76248;76248009;VALLE DEL CAUCA;EL CERRITO;SANTA ELENA;CP
76;76248;76248010;VALLE DEL CAUCA;EL CERRITO;SANTA LUISA;CP
76;76248;76248011;VALLE DEL CAUCA;EL CERRITO;TENERIFE;CP
76;76248;76248014;VALLE DEL CAUCA;EL CERRITO;CAMPOALEGRE;CP
76;76248;76248018;VALLE DEL CAUCA;EL CERRITO;LA HONDA;CP
76;76250;76250000;VALLE DEL CAUCA;EL DOVIO;EL DOVIO;CM
76;76250;76250003;VALLE DEL CAUCA;EL DOVIO;BITACO;CP
76;76250;76250005;VALLE DEL CAUCA;EL DOVIO;LA CABA�A;CP
76;76250;76250007;VALLE DEL CAUCA;EL DOVIO;LITUANIA;CP
76;76250;76250012;VALLE DEL CAUCA;EL DOVIO;PLAYA RICA;CP
76;76250;76250013;VALLE DEL CAUCA;EL DOVIO;LA PRADERA;CP
76;76250;76250015;VALLE DEL CAUCA;EL DOVIO;MATECA�A;CP
76;76275;76275000;VALLE DEL CAUCA;FLORIDA;FLORIDA;CM
76;76275;76275004;VALLE DEL CAUCA;FLORIDA;CHOCOCITO;CP
76;76275;76275006;VALLE DEL CAUCA;FLORIDA;LA DIANA;CP
76;76275;76275010;VALLE DEL CAUCA;FLORIDA;REMOLINO;CP
76;76275;76275011;VALLE DEL CAUCA;FLORIDA;SAN ANTONIO DE LOS CABALLEROS;CP
76;76275;76275012;VALLE DEL CAUCA;FLORIDA;SAN FRANCISCO (EL LLANITO);CP
76;76275;76275014;VALLE DEL CAUCA;FLORIDA;TARRAGONA;CP
76;76275;76275015;VALLE DEL CAUCA;FLORIDA;EL PEDREGAL;CP
76;76275;76275019;VALLE DEL CAUCA;FLORIDA;LAS GUACAS;CP
76;76275;76275021;VALLE DEL CAUCA;FLORIDA;LOS CALE�OS;CP
76;76275;76275024;VALLE DEL CAUCA;FLORIDA;EL INGENIO;CP
76;76275;76275025;VALLE DEL CAUCA;FLORIDA;EL TAMBORAL;CP
76;76275;76275028;VALLE DEL CAUCA;FLORIDA;SIM�N BOL�VAR;CP
76;76306;76306000;VALLE DEL CAUCA;GINEBRA;GINEBRA;CM
76;76306;76306001;VALLE DEL CAUCA;GINEBRA;COSTA RICA;CP
76;76306;76306002;VALLE DEL CAUCA;GINEBRA;LA FLORESTA;CP
76;76306;76306005;VALLE DEL CAUCA;GINEBRA;SABALETAS;CP
76;76306;76306008;VALLE DEL CAUCA;GINEBRA;VILLA VANEGAS;CP
76;76318;76318000;VALLE DEL CAUCA;GUACAR�;GUACAR�;CM
76;76318;76318003;VALLE DEL CAUCA;GUACAR�;GUABAS;CP
76;76318;76318004;VALLE DEL CAUCA;GUACAR�;GUABITAS;CP
76;76318;76318006;VALLE DEL CAUCA;GUACAR�;PICHICH�;CP
76;76318;76318007;VALLE DEL CAUCA;GUACAR�;SANTA ROSA DE TAPIAS;CP
76;76318;76318008;VALLE DEL CAUCA;GUACAR�;SONSO;CP
76;76318;76318009;VALLE DEL CAUCA;GUACAR�;ALTO DE GUACAS;CP
76;76318;76318010;VALLE DEL CAUCA;GUACAR�;PUENTE ROJO;CP
76;76318;76318011;VALLE DEL CAUCA;GUACAR�;CANANGU�;CP
76;76318;76318012;VALLE DEL CAUCA;GUACAR�;EL PLACER;CP
76;76318;76318013;VALLE DEL CAUCA;GUACAR�;EL TRIUNFO;CP
76;76318;76318014;VALLE DEL CAUCA;GUACAR�;GUACAS;CP
76;76364;76364000;VALLE DEL CAUCA;JAMUND�;JAMUND�;CM
76;76364;76364001;VALLE DEL CAUCA;JAMUND�;AMPUDIA;CP
76;76364;76364002;VALLE DEL CAUCA;JAMUND�;BOCAS DEL PALO;CP
76;76364;76364003;VALLE DEL CAUCA;JAMUND�;GUACHINTE;CP
76;76364;76364004;VALLE DEL CAUCA;JAMUND�;LA LIBERIA;CP
76;76364;76364005;VALLE DEL CAUCA;JAMUND�;PASO DE LA BOLSA;CP
76;76364;76364006;VALLE DEL CAUCA;JAMUND�;POTRERITO;CP
76;76364;76364008;VALLE DEL CAUCA;JAMUND�;PUENTE V�LEZ;CP
76;76364;76364009;VALLE DEL CAUCA;JAMUND�;QUINAMAYO;CP
76;76364;76364010;VALLE DEL CAUCA;JAMUND�;ROBLES;CP
76;76364;76364011;VALLE DEL CAUCA;JAMUND�;SAN ANTONIO;CP
76;76364;76364012;VALLE DEL CAUCA;JAMUND�;SAN VICENTE;CP
76;76364;76364013;VALLE DEL CAUCA;JAMUND�;TIMBA;CP
76;76364;76364014;VALLE DEL CAUCA;JAMUND�;VILLA COLOMBIA;CP
76;76364;76364015;VALLE DEL CAUCA;JAMUND�;VILLAPAZ;CP
76;76364;76364016;VALLE DEL CAUCA;JAMUND�;LA ESTRELLA;CP
76;76364;76364018;VALLE DEL CAUCA;JAMUND�;LA MESETA;CP
76;76364;76364019;VALLE DEL CAUCA;JAMUND�;LA VENTURA;CP
76;76364;76364021;VALLE DEL CAUCA;JAMUND�;SAN ISIDRO;CP
76;76364;76364022;VALLE DEL CAUCA;JAMUND�;EL GUAVAL;CP
76;76364;76364023;VALLE DEL CAUCA;JAMUND�;EL TRIUNFO;CP
76;76364;76364024;VALLE DEL CAUCA;JAMUND�;CASCARILLAL;CP
76;76364;76364026;VALLE DEL CAUCA;JAMUND�;GATO DE MONTE;CP
76;76364;76364032;VALLE DEL CAUCA;JAMUND�;PUEBLO NUEVO;CP
76;76364;76364036;VALLE DEL CAUCA;JAMUND�;CONDOMINIO;CP
76;76377;76377000;VALLE DEL CAUCA;LA CUMBRE;LA CUMBRE;CM
76;76377;76377001;VALLE DEL CAUCA;LA CUMBRE;BITACO;CP
76;76377;76377002;VALLE DEL CAUCA;LA CUMBRE;LA MAR�A;CP
76;76377;76377003;VALLE DEL CAUCA;LA CUMBRE;LOMITAS;CP
76;76377;76377004;VALLE DEL CAUCA;LA CUMBRE;PAVAS;CP
76;76377;76377005;VALLE DEL CAUCA;LA CUMBRE;PUENTE PALO;CP
76;76377;76377008;VALLE DEL CAUCA;LA CUMBRE;ARBOLEDAS;CP
76;76377;76377009;VALLE DEL CAUCA;LA CUMBRE;JIGUALES;CP
76;76377;76377010;VALLE DEL CAUCA;LA CUMBRE;PAVITAS;CP
76;76377;76377011;VALLE DEL CAUCA;LA CUMBRE;TRES ESQUINAS;CP
76;76377;76377012;VALLE DEL CAUCA;LA CUMBRE;LA VENTURA;CP
76;76400;76400000;VALLE DEL CAUCA;LA UNI�N;LA UNI�N;CM
76;76400;76400005;VALLE DEL CAUCA;LA UNI�N;QUEBRADA GRANDE;CP
76;76400;76400006;VALLE DEL CAUCA;LA UNI�N;SAN LUIS;CP
76;76400;76400008;VALLE DEL CAUCA;LA UNI�N;SABANAZO;CP
76;76400;76400009;VALLE DEL CAUCA;LA UNI�N;CAMPO ALEGRE;CP
76;76400;76400010;VALLE DEL CAUCA;LA UNI�N;EL GUASIMO;CP
76;76400;76400011;VALLE DEL CAUCA;LA UNI�N;EL LUCERO;CP
76;76400;76400012;VALLE DEL CAUCA;LA UNI�N;LA CAMPESINA;CP
76;76400;76400013;VALLE DEL CAUCA;LA UNI�N;P�JARO DE ORO;CP
